,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,class
39422,71,5,1,5,0,2,0,0,4,4,236,2,999,0,1,-1.8,93.749,-34.6,0.64,5008.7,no
39423,37,9,1,5,0,2,0,1,4,1,481,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39424,54,0,1,3,0,2,0,0,4,1,158,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39425,37,4,2,6,0,0,0,0,4,1,161,1,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,no
39426,35,0,1,6,0,2,0,0,4,1,337,1,999,2,0,-1.8,93.749,-34.6,0.642,5008.7,no
39427,33,0,2,6,0,2,0,0,4,1,169,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no
39428,58,3,2,5,0,2,0,0,4,1,284,1,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,no
39429,62,2,1,2,0,2,0,0,4,1,366,2,10,1,2,-1.8,93.749,-34.6,0.642,5008.7,no
39430,58,3,2,5,0,0,0,0,4,1,158,2,6,2,2,-1.8,93.749,-34.6,0.642,5008.7,no
39431,33,0,2,6,0,0,0,0,4,1,339,1,999,2,0,-1.8,93.749,-34.6,0.642,5008.7,no
39432,48,0,1,5,0,2,0,0,4,1,333,1,7,1,2,-1.8,93.749,-34.6,0.642,5008.7,yes
39433,49,0,1,3,1,0,0,0,4,1,119,1,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,no
39434,42,3,0,0,0,2,0,1,4,1,271,1,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,no
39435,33,0,2,6,0,2,0,0,4,1,143,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no
39436,58,3,2,5,0,0,0,0,4,1,147,1,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,no
39437,56,9,1,3,0,0,0,0,4,1,119,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no
39438,59,1,1,0,0,0,0,0,4,1,1397,3,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,yes
39439,33,0,2,6,0,2,0,0,4,1,143,2,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,no
39440,35,0,1,6,0,2,0,0,4,1,176,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39441,63,9,1,3,0,0,0,0,4,1,176,3,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39442,33,4,2,6,0,0,0,0,4,2,113,3,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no
39443,26,0,2,6,0,2,2,0,4,2,295,4,6,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39444,80,3,1,0,0,2,2,0,4,2,232,1,12,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39445,49,0,1,6,0,2,2,0,4,2,218,2,999,3,0,-1.8,93.749,-34.6,0.644,5008.7,yes
39446,20,8,2,0,0,2,2,0,4,2,240,1,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,yes
39447,20,8,2,0,0,2,2,0,4,2,278,4,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39448,53,2,1,0,0,2,2,0,4,2,398,2,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39449,36,0,2,2,0,2,2,1,4,3,173,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39450,48,0,1,6,0,2,0,0,4,4,220,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no
39451,48,0,1,6,0,0,0,1,4,4,185,1,6,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39452,74,5,1,6,0,0,0,0,4,4,200,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39453,48,0,1,6,0,2,2,0,4,4,200,1,6,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39454,48,0,1,6,0,2,0,0,4,4,141,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39455,35,0,1,6,0,2,0,0,4,4,330,1,10,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39456,37,0,1,6,0,2,2,0,4,4,214,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39457,46,7,2,0,0,0,0,0,4,4,191,3,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,no
39458,58,0,1,5,0,2,0,0,4,4,98,4,999,2,0,-1.8,93.749,-34.6,0.644,5008.7,no
39459,22,7,2,3,0,0,0,0,4,4,699,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no
39460,35,7,1,5,0,2,0,0,4,4,218,2,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39461,68,5,1,0,0,2,0,0,4,5,177,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,no
39462,41,0,1,6,0,2,0,0,4,5,961,6,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39463,68,5,1,6,0,2,0,0,4,5,330,3,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39464,55,9,1,5,0,2,0,0,4,5,148,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no
39465,50,9,2,6,0,2,0,1,4,5,634,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39466,82,5,0,0,0,2,2,0,4,1,125,2,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,yes
39467,25,6,2,7,0,0,0,0,4,1,131,2,999,1,0,-1.8,93.749,-34.6,0.643,5008.7,no
39468,29,0,2,6,0,2,0,0,4,1,237,4,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,no
39469,25,6,2,7,0,0,0,0,4,1,232,3,999,1,0,-1.8,93.749,-34.6,0.643,5008.7,no
39470,54,0,1,3,0,0,0,0,4,1,220,1,12,1,2,-1.8,93.749,-34.6,0.643,5008.7,no
39471,82,5,0,0,0,0,0,0,4,1,529,1,6,2,2,-1.8,93.749,-34.6,0.643,5008.7,yes
39472,74,5,0,0,0,2,0,0,4,1,142,2,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,yes
39473,74,5,0,0,0,0,2,0,4,1,184,2,14,2,0,-1.8,93.749,-34.6,0.643,5008.7,no
39474,74,5,1,0,0,0,0,1,4,1,1143,5,999,0,1,-1.8,93.749,-34.6,0.643,5008.7,yes
39475,85,3,1,0,1,0,0,0,4,2,175,6,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,yes
39476,85,3,1,0,1,2,0,0,4,2,167,1,6,2,2,-1.8,93.749,-34.6,0.642,5008.7,yes
39477,85,3,1,0,1,0,0,0,4,2,166,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no
39478,75,5,0,3,0,0,0,1,4,2,162,1,6,2,2,-1.8,93.749,-34.6,0.642,5008.7,yes
39479,85,3,1,0,1,2,0,0,4,2,462,1,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,yes
39480,70,5,1,0,0,2,0,1,4,2,268,2,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,no
39481,45,4,1,7,0,2,0,0,4,2,379,3,7,1,2,-1.8,93.749,-34.6,0.642,5008.7,yes
39482,61,5,1,3,0,2,0,0,4,2,930,4,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no
39483,49,0,0,3,0,0,0,0,4,3,381,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no
39484,66,5,0,0,0,2,0,0,4,3,476,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39485,57,3,1,0,0,2,0,1,4,3,595,3,999,1,0,-1.8,93.749,-34.6,0.642,5008.7,yes
39486,80,5,0,0,0,2,0,0,4,3,354,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,no
39487,80,5,0,0,0,2,0,1,4,3,403,1,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39488,80,5,0,0,0,2,0,1,4,3,623,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39489,80,5,0,0,0,2,2,0,4,3,654,2,999,0,1,-1.8,93.749,-34.6,0.642,5008.7,yes
39490,57,3,1,0,0,0,0,0,4,3,224,2,6,1,2,-1.8,93.749,-34.6,0.642,5008.7,yes
39491,58,10,1,2,0,2,0,0,4,4,229,1,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39492,53,3,1,6,0,2,0,0,4,4,494,1,6,1,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39493,80,5,0,0,0,2,0,0,4,4,234,1,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,no
39494,57,5,1,3,0,2,0,0,4,4,407,2,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39495,77,5,1,3,0,2,0,0,4,4,165,7,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,yes
39496,59,5,0,3,0,2,0,0,4,4,247,2,999,1,0,-1.8,93.749,-34.6,0.644,5008.7,no
39497,44,0,1,3,0,2,0,0,4,4,292,4,999,0,1,-1.8,93.749,-34.6,0.644,5008.7,no
39498,80,5,0,0,0,2,2,0,4,4,554,1,10,2,2,-1.8,93.749,-34.6,0.644,5008.7,yes
39499,32,0,2,6,0,2,2,0,4,5,109,5,6,1,2,-1.8,93.749,-34.6,0.645,5008.7,no
39500,43,0,0,6,0,0,0,1,4,5,263,4,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes
39501,41,0,1,6,0,2,0,0,4,5,342,1,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes
39502,63,3,1,2,0,2,0,0,4,5,164,1,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no
39503,47,0,1,3,0,2,0,0,4,5,296,1,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,yes
39504,73,5,2,5,0,0,0,0,4,5,291,1,6,3,2,-1.8,93.749,-34.6,0.645,5008.7,yes
39505,26,8,2,3,0,2,2,0,4,5,888,1,6,2,2,-1.8,93.749,-34.6,0.645,5008.7,yes
39506,25,0,2,6,0,0,2,0,4,5,207,1,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no
39507,62,9,1,7,0,2,0,0,4,5,215,2,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no
39508,71,5,1,0,0,0,0,1,4,1,92,8,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no
39509,29,0,2,6,0,2,0,0,4,1,378,3,12,1,2,-1.8,93.749,-34.6,0.645,5008.7,no
39510,46,0,1,3,0,0,0,0,4,1,194,3,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes
39511,38,4,0,6,0,2,0,0,4,1,182,2,6,1,2,-1.8,93.749,-34.6,0.645,5008.7,yes
39512,29,9,1,6,0,2,0,0,4,1,116,2,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no
39513,32,9,1,5,0,0,0,0,4,1,688,2,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,yes
39514,46,0,1,3,0,2,2,0,4,1,128,2,6,2,2,-1.8,93.749,-34.6,0.645,5008.7,no
39515,29,9,1,6,0,2,0,0,4,1,192,1,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,yes
39516,30,8,2,3,0,2,2,0,4,1,102,3,10,1,2,-1.8,93.749,-34.6,0.645,5008.7,no
39517,20,8,2,3,0,0,0,0,4,1,1472,1,999,3,0,-1.8,93.749,-34.6,0.645,5008.7,yes
39518,46,0,1,3,0,2,0,0,4,1,166,5,999,4,0,-1.8,93.749,-34.6,0.645,5008.7,no
39519,24,1,2,3,0,0,0,0,4,1,234,10,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no
39520,71,5,1,0,0,0,0,0,4,1,328,2,4,1,2,-1.8,93.749,-34.6,0.645,5008.7,yes
39521,24,1,2,3,0,0,0,0,4,1,125,2,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no
39522,71,5,1,0,0,0,0,0,4,1,117,3,999,0,1,-1.8,93.749,-34.6,0.645,5008.7,no
39523,29,9,1,6,0,0,0,0,4,1,135,3,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no
39524,24,1,2,3,0,2,0,0,4,1,135,1,999,1,0,-1.8,93.749,-34.6,0.645,5008.7,no
39525,27,8,2,6,0,2,2,0,4,2,147,2,999,1,0,-1.8,93.749,-34.6,0.646,5008.7,no
39526,39,4,1,6,0,0,0,1,4,2,325,1,999,2,0,-1.8,93.749,-34.6,0.646,5008.7,yes
39527,24,8,2,2,0,2,0,0,4,2,345,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no
39528,24,8,2,2,0,2,0,0,4,2,252,1,999,1,0,-1.8,93.749,-34.6,0.646,5008.7,no
39529,27,0,2,6,0,2,0,0,4,2,605,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no
39530,37,0,1,3,0,0,0,1,4,2,426,2,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes
39531,30,0,2,6,0,2,0,0,4,2,321,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes
39532,20,8,2,7,0,2,0,0,4,2,81,3,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no
39533,44,4,1,7,0,0,0,1,4,2,473,2,999,1,0,-1.8,93.749,-34.6,0.646,5008.7,yes
39534,29,7,2,3,0,0,0,1,4,2,370,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes
39535,48,9,2,5,0,2,0,0,4,2,159,3,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,yes
39536,20,8,2,7,0,2,0,0,4,2,99,1,999,0,1,-1.8,93.749,-34.6,0.646,5008.7,no
39537,52,0,1,7,0,2,0,0,4,3,184,2,10,1,2,-1.8,93.749,-34.6,0.654,5008.7,yes
39538,52,0,1,7,0,2,0,1,4,3,403,1,6,1,2,-1.8,93.749,-34.6,0.654,5008.7,yes
39539,28,0,2,7,0,2,0,0,4,3,545,2,6,4,2,-1.8,93.749,-34.6,0.654,5008.7,yes
39540,33,0,1,6,0,2,0,0,4,3,623,1,6,1,2,-1.8,93.749,-34.6,0.654,5008.7,yes
39541,52,0,1,7,0,0,0,0,4,3,387,2,999,0,1,-1.8,93.749,-34.6,0.654,5008.7,yes
39542,50,0,1,2,0,2,0,0,4,4,717,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39543,33,0,1,6,0,0,0,0,4,4,157,6,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no
39544,29,7,2,7,0,2,0,0,4,4,226,2,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39545,38,0,2,3,0,2,0,0,4,4,882,1,6,1,2,-1.8,93.749,-34.6,0.659,5008.7,yes
39546,61,5,1,2,0,0,0,0,4,4,165,2,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no
39547,31,6,2,6,0,0,0,0,4,4,210,1,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39548,36,0,1,7,0,0,0,0,4,4,91,1,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no
39549,37,9,1,5,0,0,0,0,4,4,277,1,18,1,2,-1.8,93.749,-34.6,0.659,5008.7,yes
39550,26,0,2,6,0,2,0,0,4,4,115,2,999,1,0,-1.8,93.749,-34.6,0.659,5008.7,no
39551,35,0,2,6,0,2,0,0,4,4,388,2,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39552,29,7,2,7,0,2,0,0,4,4,1241,5,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39553,36,10,1,5,0,2,0,0,4,4,835,7,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,no
39554,52,0,1,6,0,0,2,1,4,4,395,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39555,33,0,2,6,0,2,0,0,4,4,305,3,999,0,1,-1.8,93.749,-34.6,0.659,5008.7,yes
39556,38,0,2,3,0,2,2,0,4,4,449,1,13,1,2,-1.8,93.749,-34.6,0.659,5008.7,yes
39557,34,9,1,5,0,2,0,0,4,5,211,2,6,2,2,-1.8,93.749,-34.6,0.663,5008.7,no
39558,36,1,1,7,0,0,0,0,4,5,315,1,6,1,2,-1.8,93.749,-34.6,0.663,5008.7,yes
39559,30,4,1,6,0,2,0,0,4,5,242,4,999,1,0,-1.8,93.749,-34.6,0.663,5008.7,no
39560,20,8,2,7,0,0,0,0,4,5,342,2,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no
39561,35,0,1,6,0,0,2,0,4,5,262,3,999,1,0,-1.8,93.749,-34.6,0.663,5008.7,yes
39562,36,1,1,7,0,2,0,0,4,5,572,2,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no
39563,28,9,2,6,0,0,2,0,4,5,97,1,999,1,0,-1.8,93.749,-34.6,0.663,5008.7,no
39564,28,9,2,6,0,2,0,0,4,5,148,1,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no
39565,31,8,2,6,0,2,2,0,4,5,183,1,6,2,2,-1.8,93.749,-34.6,0.663,5008.7,yes
39566,21,8,2,3,0,2,0,0,4,5,551,1,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,yes
39567,20,8,2,7,0,2,2,0,4,5,180,2,999,0,1,-1.8,93.749,-34.6,0.663,5008.7,no
39568,37,0,1,6,0,0,0,0,5,2,106,1,999,2,0,-1.8,93.876,-40.0,0.668,5008.7,no
39569,39,0,1,3,0,2,0,0,5,2,552,1,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes
39570,52,0,1,6,0,0,0,0,5,2,131,1,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,no
39571,29,0,2,6,0,0,0,0,5,2,85,1,999,2,0,-1.8,93.876,-40.0,0.668,5008.7,no
39572,30,0,2,6,0,0,0,0,5,2,113,1,6,1,2,-1.8,93.876,-40.0,0.668,5008.7,no
39573,30,1,2,5,0,0,0,0,5,2,165,1,999,1,0,-1.8,93.876,-40.0,0.668,5008.7,no
39574,48,1,1,2,0,2,0,0,5,2,268,1,3,3,2,-1.8,93.876,-40.0,0.668,5008.7,yes
39575,18,8,2,7,0,2,0,1,5,2,421,1,3,1,2,-1.8,93.876,-40.0,0.668,5008.7,yes
39576,18,8,2,7,0,2,0,0,5,2,489,1,6,1,2,-1.8,93.876,-40.0,0.668,5008.7,yes
39577,79,5,1,2,0,0,0,0,5,2,104,1,999,2,0,-1.8,93.876,-40.0,0.668,5008.7,no
39578,79,5,1,2,0,0,0,0,5,2,126,1,999,0,1,-1.8,93.876,-40.0,0.668,5008.7,no
39579,43,9,2,5,0,0,0,0,5,2,164,2,3,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes
39580,52,0,1,6,0,2,0,0,5,2,556,2,999,0,1,-1.8,93.876,-40.0,0.668,5008.7,yes
39581,24,8,2,3,0,2,0,0,5,2,153,2,6,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes
39582,52,9,1,6,0,0,2,1,5,2,209,1,2,2,2,-1.8,93.876,-40.0,0.668,5008.7,yes
39583,19,8,2,2,0,2,0,0,5,2,203,1,999,3,0,-1.8,93.876,-40.0,0.668,5008.7,no
39584,29,8,2,3,0,0,0,0,5,2,104,1,7,1,2,-1.8,93.876,-40.0,0.668,5008.7,no
39585,51,7,1,3,0,0,0,0,5,2,1267,1,999,1,0,-1.8,93.876,-40.0,0.668,5008.7,yes
39586,32,8,2,7,0,2,0,0,5,3,188,2,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes
39587,37,3,1,6,0,2,0,0,5,3,100,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no
39588,24,8,2,3,0,0,0,0,5,3,389,1,7,2,2,-1.8,93.876,-40.0,0.672,5008.7,yes
39589,24,8,2,3,0,2,0,0,5,3,329,1,1,2,2,-1.8,93.876,-40.0,0.672,5008.7,no
39590,24,8,2,3,0,2,0,0,5,3,173,1,999,3,0,-1.8,93.876,-40.0,0.672,5008.7,no
39591,24,8,2,3,0,2,0,0,5,3,258,1,3,5,2,-1.8,93.876,-40.0,0.672,5008.7,yes
39592,52,0,1,6,0,2,0,0,5,3,338,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes
39593,18,8,2,7,0,0,0,1,5,3,110,1,999,2,0,-1.8,93.876,-40.0,0.672,5008.7,no
39594,29,0,2,6,0,0,0,0,5,3,720,1,6,2,0,-1.8,93.876,-40.0,0.672,5008.7,no
39595,29,0,2,6,0,2,0,0,5,3,232,1,999,1,0,-1.8,93.876,-40.0,0.672,5008.7,yes
39596,44,1,2,1,0,0,0,1,5,3,174,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no
39597,27,8,1,3,0,2,0,1,5,3,54,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no
39598,20,8,2,7,0,2,0,1,5,3,510,4,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes
39599,48,0,2,6,0,2,0,0,5,3,121,4,999,1,0,-1.8,93.876,-40.0,0.672,5008.7,no
39600,46,4,1,2,0,2,0,1,5,3,16,1,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,no
39601,72,5,1,0,0,2,0,0,5,3,443,4,999,0,1,-1.8,93.876,-40.0,0.672,5008.7,yes
39602,36,9,1,5,0,2,0,0,5,4,109,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,no
39603,37,9,1,6,0,2,0,0,5,4,246,1,2,4,2,-1.8,93.876,-40.0,0.677,5008.7,yes
39604,33,7,1,3,0,0,0,0,5,4,192,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,yes
39605,52,0,1,6,0,2,2,0,5,4,250,1,3,5,2,-1.8,93.876,-40.0,0.677,5008.7,yes
39606,52,0,1,6,0,0,0,0,5,4,195,1,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,yes
39607,52,0,1,6,0,0,0,0,5,4,613,1,3,2,2,-1.8,93.876,-40.0,0.677,5008.7,yes
39608,52,0,1,6,0,2,0,0,5,4,227,2,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,no
39609,19,8,2,0,0,2,0,0,5,4,220,1,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,no
39610,18,8,2,7,0,2,0,0,5,4,183,1,7,2,2,-1.8,93.876,-40.0,0.677,5008.7,no
39611,52,9,1,6,0,0,0,0,5,4,211,1,3,4,2,-1.8,93.876,-40.0,0.677,5008.7,yes
39612,62,5,1,5,0,0,0,1,5,4,111,1,999,0,1,-1.8,93.876,-40.0,0.677,5008.7,no
39613,31,8,2,7,0,0,0,0,5,4,243,2,999,1,0,-1.8,93.876,-40.0,0.677,5008.7,yes
39614,78,5,0,0,0,2,0,0,5,5,218,2,7,2,2,-1.8,93.876,-40.0,0.682,5008.7,no
39615,37,4,1,3,0,0,0,0,5,5,292,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes
39616,44,9,1,6,0,2,0,0,5,5,662,2,2,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39617,30,8,2,3,0,0,0,1,5,5,300,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes
39618,44,9,1,6,0,0,2,1,5,5,201,2,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no
39619,30,8,2,3,0,0,0,0,5,5,226,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39620,60,5,1,5,0,2,0,0,5,5,110,2,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no
39621,44,9,1,6,0,0,0,0,5,5,113,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no
39622,42,5,2,0,1,2,2,0,5,5,116,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no
39623,44,0,2,6,0,2,0,0,5,5,211,4,3,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39624,33,1,1,1,0,0,0,1,5,1,165,1,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no
39625,82,5,1,3,1,2,0,0,5,1,135,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no
39626,22,8,2,7,0,2,0,0,5,1,171,2,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39627,38,2,1,5,0,0,0,0,5,1,269,5,3,2,2,-1.8,93.876,-40.0,0.682,5008.7,no
39628,41,0,1,6,0,0,0,1,5,1,128,2,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no
39629,38,2,1,5,0,2,0,0,5,1,583,6,2,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39630,46,0,2,3,0,2,0,0,5,1,522,6,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no
39631,56,9,1,5,0,2,0,1,5,1,483,5,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes
39632,24,8,2,3,0,2,0,0,5,2,113,2,999,2,0,-1.8,93.876,-40.0,0.682,5008.7,no
39633,34,9,1,7,0,2,0,1,5,2,97,3,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,no
39634,54,9,1,6,0,2,0,1,5,2,172,5,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no
39635,50,0,1,6,0,1,1,0,5,3,801,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no
39636,59,0,0,0,0,2,0,0,5,3,193,1,999,0,1,-1.8,93.876,-40.0,0.682,5008.7,yes
39637,58,0,1,3,0,2,0,0,5,3,309,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39638,50,0,1,6,0,2,0,0,5,3,176,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39639,77,5,1,6,0,2,0,0,5,3,152,1,6,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39640,66,1,1,7,0,2,0,0,5,3,171,2,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39641,50,0,1,3,0,2,0,0,5,3,333,1,999,2,0,-1.8,93.876,-40.0,0.682,5008.7,no
39642,61,4,1,6,0,0,0,0,5,3,228,2,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,yes
39643,48,10,1,5,0,0,0,0,5,3,317,1,6,3,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39644,48,10,1,5,0,2,0,0,5,3,236,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39645,50,0,1,3,0,0,0,0,5,3,208,2,3,5,2,-1.8,93.876,-40.0,0.682,5008.7,no
39646,40,9,1,5,0,2,0,0,5,3,248,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39647,30,0,2,3,0,2,0,0,5,3,144,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,no
39648,60,0,1,7,0,2,0,0,5,3,762,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39649,48,10,1,5,0,0,0,1,5,3,360,1,6,1,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39650,77,5,1,6,0,2,0,1,5,3,372,1,3,4,2,-1.8,93.876,-40.0,0.682,5008.7,yes
39651,30,0,2,3,0,0,0,0,5,3,177,1,13,1,2,-1.8,93.876,-40.0,0.682,5008.7,no
39652,47,4,1,6,0,2,0,1,5,3,267,2,3,3,2,-1.8,93.876,-40.0,0.682,5008.7,no
39653,34,4,2,6,0,2,0,1,5,4,18,1,999,0,1,-1.8,93.876,-40.0,0.683,5008.7,no
39654,45,1,1,5,0,2,0,1,5,4,414,1,6,2,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39655,92,5,1,7,0,2,0,0,5,4,271,1,6,2,2,-1.8,93.876,-40.0,0.683,5008.7,no
39656,58,4,1,6,0,0,0,0,5,4,289,1,3,4,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39657,31,0,1,6,0,2,0,0,5,4,400,1,3,1,2,-1.8,93.876,-40.0,0.683,5008.7,yes
39658,41,10,1,2,0,2,0,0,5,4,306,1,6,4,2,-1.8,93.876,-40.0,0.683,5008.7,yes
